Type,SourceX,SourceY,SourceZ,SegmentID
P,745.02,-1748.23,652.74,15
P,743.4,-1738.37,653.05,15
P,741.79,-1728.5,653.35,15
P,740.17,-1718.64,653.65,15
P,738.55,-1708.78,653.96,15
P,736.94,-1698.91,654.26,15
P,735.32,-1689.05,654.57,15
P,733.7,-1679.18,654.87,15
P,732.09,-1669.32,655.18,15
P,730.47,-1659.46,655.49,15
P,728.86,-1649.59,655.8,15
P,727.24,-1639.73,656.11,15
P,725.63,-1629.87,656.42,15
P,724.01,-1620,656.73,15
P,722.4,-1610.14,657.04,15
P,720.78,-1600.27,657.36,15
P,719.17,-1590.41,657.67,15
P,717.55,-1580.55,657.99,15
P,715.94,-1570.68,658.3,15
P,714.32,-1560.82,658.62,15
P,712.71,-1550.96,658.94,15
P,711.09,-1541.09,659.25,15
P,709.48,-1531.23,659.57,15
P,707.86,-1521.36,659.89,15
P,706.25,-1511.5,660.21,15
P,704.64,-1501.64,660.53,15
P,703.02,-1491.77,660.86,15
P,701.41,-1481.91,661.18,15
P,699.8,-1472.05,661.5,15
P,698.18,-1462.18,661.83,15
P,696.57,-1452.32,662.15,15
P,694.96,-1442.45,662.48,15
P,693.34,-1432.59,662.81,15
P,691.73,-1422.73,663.13,15
P,690.12,-1412.86,663.46,15
P,688.51,-1403,663.79,15
P,686.89,-1393.14,664.12,15
P,685.28,-1383.27,664.45,15
P,683.67,-1373.41,664.79,15
P,682.06,-1363.55,665.12,15
P,681.01,-1357.13,665.33,15
P,679.4,-1347.27,665.67,15
P,677.79,-1337.41,666,15
P,676.17,-1327.54,666.34,15
P,674.56,-1317.68,666.68,15
P,672.95,-1307.82,667.01,15
P,671.34,-1297.95,667.35,15
P,669.73,-1288.09,667.69,15
P,668.12,-1278.23,668.03,15
P,666.51,-1268.36,668.37,15
P,664.9,-1258.5,668.71,15
P,663.29,-1248.63,669.05,15
P,661.68,-1238.77,669.4,15
P,660.06,-1228.91,669.74,15
P,658.45,-1219.04,670.09,15
P,656.84,-1209.18,670.43,15
P,655.23,-1199.32,670.78,15
P,653.63,-1189.45,671.12,15
P,652.02,-1179.59,671.47,15
P,650.41,-1169.73,671.82,15
P,648.8,-1159.86,672.17,15
P,647.19,-1150,672.52,15
P,807.46,-2350,399.49,16
P,804.36,-2331.14,399.97,16
P,802.73,-2321.27,400.23,16
P,801.11,-2311.41,400.48,16
P,799.49,-2301.54,400.74,16
P,797.86,-2291.68,400.99,16
P,796.24,-2281.82,401.25,16
P,794.61,-2271.95,401.51,16
P,792.99,-2262.09,401.77,16
P,791.37,-2252.22,402.03,16
P,789.74,-2242.36,402.29,16
P,788.12,-2232.5,402.55,16
P,786.5,-2222.63,402.81,16
P,784.87,-2212.77,403.07,16
P,783.25,-2202.9,403.34,16
P,781.63,-2193.04,403.6,16
P,780.01,-2183.18,403.87,16
P,778.38,-2173.31,404.13,16
P,776.76,-2163.45,404.4,16
P,775.14,-2153.59,404.67,16
P,773.52,-2143.72,404.93,16
P,771.9,-2133.86,405.2,16
P,770.27,-2123.99,405.47,16
P,768.65,-2114.13,405.75,16
P,767.03,-2104.27,406.02,16
P,765.41,-2094.4,406.29,16
P,763.79,-2084.54,406.56,16
P,762.17,-2074.67,406.84,16
P,760.55,-2064.81,407.11,16
P,758.93,-2054.95,407.39,16
P,757.31,-2045.08,407.66,16
P,755.68,-2035.22,407.94,16
P,754.06,-2025.35,408.22,16
P,752.44,-2015.49,408.5,16
P,750.82,-2005.63,408.78,16
P,749.2,-1995.76,409.06,16
P,747.58,-1985.9,409.34,16
P,745.96,-1976.03,409.62,16
P,744.34,-1966.17,409.91,16
P,742.72,-1956.31,410.19,16
P,741.1,-1946.44,410.47,16
P,739.49,-1936.58,410.76,16
P,737.87,-1926.72,411.05,16
P,736.25,-1916.85,411.33,16
P,734.63,-1906.99,411.62,16
P,733.01,-1897.12,411.91,16
P,731.39,-1887.26,412.2,16
P,729.77,-1877.4,412.49,16
P,728.15,-1867.53,412.78,16
P,726.54,-1857.67,413.07,16
P,724.92,-1847.8,413.36,16
P,723.3,-1837.94,413.66,16
P,721.68,-1828.08,413.95,16
P,720.06,-1818.21,414.25,16
P,718.45,-1808.35,414.54,16
P,716.83,-1798.49,414.84,16
P,715.21,-1788.62,415.14,16
P,713.59,-1778.76,415.44,16
P,711.98,-1768.89,415.74,16
P,710.36,-1759.03,416.04,16
P,708.74,-1749.17,416.34,16
P,707.12,-1739.3,416.64,16
P,705.51,-1729.44,416.94,16
P,703.89,-1719.57,417.24,16
P,702.27,-1709.71,417.55,16
P,700.66,-1699.85,417.85,16
P,699.04,-1689.98,418.16,16
P,697.43,-1680.12,418.46,16
P,695.81,-1670.26,418.77,16
P,694.19,-1660.39,419.08,16
P,692.58,-1650.53,419.39,16
P,690.96,-1640.66,419.7,16
P,689.35,-1630.8,420.01,16
P,687.73,-1620.94,420.32,16
P,686.12,-1611.07,420.63,16
P,684.5,-1601.21,420.95,16
P,682.89,-1591.35,421.26,16
P,681.27,-1581.48,421.57,16
P,679.66,-1571.62,421.89,16
P,678.04,-1561.75,422.21,16
P,676.43,-1551.89,422.52,16
P,674.81,-1542.03,422.84,16
P,673.2,-1532.16,423.16,16
P,671.59,-1522.3,423.48,16
P,669.97,-1512.44,423.8,16
P,668.36,-1502.57,424.12,16
P,666.74,-1492.71,424.44,16
P,665.13,-1482.84,424.77,16
P,663.52,-1472.98,425.09,16
P,661.9,-1463.12,425.41,16
P,660.29,-1453.25,425.74,16
P,658.68,-1443.39,426.06,16
P,657.06,-1433.53,426.39,16
P,655.45,-1423.66,426.72,16
P,653.84,-1413.8,427.05,16
P,652.23,-1403.94,427.38,16
P,650.61,-1394.07,427.71,16
P,649,-1384.21,428.04,16
P,647.39,-1374.34,428.37,16
P,645.78,-1364.48,428.7,16
P,644.17,-1354.62,429.03,16
P,643.06,-1347.88,429.26,16
P,641.45,-1338.01,429.6,16
P,639.84,-1328.15,429.93,16
P,638.23,-1318.29,430.27,16
P,636.62,-1308.42,430.61,16
P,635.01,-1298.56,430.94,16
P,633.4,-1288.69,431.28,16
P,631.78,-1278.83,431.62,16
P,630.17,-1268.97,431.96,16
P,628.56,-1259.1,432.3,16
P,626.95,-1249.24,432.65,16
P,625.34,-1239.38,432.99,16
P,623.73,-1229.51,433.33,16
P,622.12,-1219.65,433.68,16
P,620.51,-1209.79,434.02,16
P,618.9,-1199.92,434.37,16
P,617.29,-1190.06,434.72,16
P,615.68,-1180.2,435.06,16
P,614.07,-1170.33,435.41,16
P,612.46,-1160.47,435.76,16
P,610.85,-1150.61,436.11,16
