PopulationSize,MigrationRate,Fitness
1,0.9293,6.174665e+00
1,0.9394,6.205679e+00
1,0.9495,6.179821e+00
1,0.9596,5.109518e+00
1,0.9697,4.345994e+00
1,0.9798,6.129154e+00
1,0.9899,4.149268e+00
1,1.0000,6.162057e+00
2,0.0000,6.319078e+00
2,0.0101,4.094000e+00
2,0.0202,6.319716e+00
2,0.0303,5.301341e+00
2,0.0404,3.871563e+00
2,0.0505,6.035524e+00
2,0.0606,3.866492e+00
2,0.0707,5.577207e+00
2,0.0808,6.142870e+00
2,0.0909,4.072896e+00
2,0.1010,5.951572e+00
2,0.1111,6.069234e+00
2,0.1212,6.320060e+00
2,0.1313,5.235223e+00
2,0.1414,6.320155e+00
2,0.1515,6.320060e+00
2,0.1616,4.251211e+00
2,0.1717,5.549523e+00
2,0.1818,6.013855e+00
2,0.1919,5.315048e+00
2,0.2020,6.253442e+00
2,0.2121,5.671010e+00
2,0.2222,6.042077e+00
2,0.2323,4.905187e+00
2,0.2424,6.320266e+00
2,0.2525,6.319522e+00
2,0.2626,5.759540e+00
2,0.2727,4.626858e+00
2,0.2828,6.320060e+00
2,0.2929,4.908922e+00
2,0.3030,3.308930e+00
2,0.3131,4.752999e+00
2,0.3232,4.993855e+00
2,0.3333,3.896428e+00
2,0.3434,6.320060e+00
2,0.3535,6.315152e+00
2,0.3636,5.122857e+00
2,0.3737,3.978794e+00
2,0.3838,5.061640e+00
2,0.3939,5.344265e+00
2,0.4040,5.321248e+00
2,0.4141,3.625371e+00
2,0.4242,4.303027e+00
2,0.4343,3.805841e+00
2,0.4444,6.320060e+00
2,0.4545,5.629210e+00
2,0.4646,5.838031e+00
2,0.4747,6.164696e+00
2,0.4848,6.320060e+00
2,0.4949,6.114461e+00
2,0.5051,5.979731e+00
2,0.5152,5.733530e+00
2,0.5253,4.420548e+00
2,0.5354,5.846544e+00
2,0.5455,6.166953e+00
2,0.5556,5.731408e+00
2,0.5657,6.320060e+00
2,0.5758,4.956142e+00
2,0.5859,5.130550e+00
2,0.5960,5.851142e+00
2,0.6061,4.330533e+00
2,0.6162,5.767895e+00
2,0.6263,5.003132e+00
2,0.6364,6.312142e+00
2,0.6465,6.284203e+00
2,0.6566,3.491414e+00
2,0.6667,6.320060e+00
2,0.6768,6.318749e+00
2,0.6869,5.309333e+00
2,0.6970,5.496165e+00
2,0.7071,5.442353e+00
2,0.7172,5.231804e+00
2,0.7273,4.005273e+00
2,0.7374,5.881325e+00
2,0.7475,6.320060e+00
2,0.7576,6.116294e+00
2,0.7677,4.015167e+00
2,0.7778,5.290070e+00
2,0.7879,5.962625e+00
2,0.7980,4.514702e+00
2,0.8081,6.053642e+00
2,0.8182,3.921412e+00
2,0.8283,6.320060e+00
2,0.8384,6.004411e+00
2,0.8485,6.067492e+00
2,0.8586,6.320060e+00
2,0.8687,6.211402e+00
2,0.8788,5.650399e+00
2,0.8889,4.929130e+00
2,0.8990,5.969154e+00
2,0.9091,3.981716e+00
2,0.9192,6.320060e+00
2,0.9293,5.498011e+00
2,0.9394,4.337038e+00
2,0.9495,6.320060e+00
2,0.9596,4.379813e+00
2,0.9697,6.213912e+00
2,0.9798,4.301542e+00
2,0.9899,5.098511e+00
2,1.0000,6.189740e+00
3,0.0000,4.128326e+00
3,0.0101,3.706053e+00
3,0.0202,5.212094e+00
3,0.0303,5.263426e+00
3,0.0404,6.046265e+00
3,0.0505,6.320060e+00
3,0.0606,4.100529e+00
3,0.0707,5.304027e+00
3,0.0808,6.320060e+00
3,0.0909,3.856762e+00
3,0.1010,6.320060e+00
3,0.1111,6.128434e+00
3,0.1212,4.595337e+00
3,0.1313,6.320208e+00
3,0.1414,6.320060e+00
3,0.1515,6.320060e+00
3,0.1616,5.681096e+00
3,0.1717,3.958040e+00
3,0.1818,6.088775e+00
3,0.1919,4.396611e+00
3,0.2020,5.445011e+00
3,0.2121,6.320060e+00
3,0.2222,3.776689e+00
3,0.2323,6.115301e+00
3,0.2424,4.118178e+00
3,0.2525,6.174469e+00
3,0.2626,5.639061e+00
3,0.2727,4.232087e+00
3,0.2828,6.319933e+00
3,0.2929,5.129799e+00
3,0.3030,5.146725e+00
3,0.3131,5.941443e+00
3,0.3232,5.252215e+00
3,0.3333,4.050381e+00
3,0.3434,6.261821e+00
3,0.3535,6.320060e+00
3,0.3636,5.421706e+00
3,0.3737,5.193903e+00
3,0.3838,3.823240e+00
3,0.3939,4.109256e+00
3,0.4040,3.846428e+00
3,0.4141,4.169385e+00
3,0.4242,3.986442e+00
3,0.4343,5.126973e+00
3,0.4444,5.472110e+00
3,0.4545,5.610784e+00
3,0.4646,5.289142e+00
3,0.4747,4.343512e+00
3,0.4848,6.224557e+00
3,0.4949,4.459746e+00
3,0.5051,6.034143e+00
3,0.5152,6.091507e+00
3,0.5253,6.320060e+00
3,0.5354,5.843600e+00
3,0.5455,6.034942e+00
3,0.5556,5.785028e+00
3,0.5657,6.319280e+00
3,0.5758,4.438473e+00
3,0.5859,5.084770e+00
3,0.5960,3.255648e+00
3,0.6061,4.320598e+00
3,0.6162,4.257153e+00
3,0.6263,6.320060e+00
3,0.6364,6.320060e+00
3,0.6465,5.699026e+00
3,0.6566,6.320608e+00
3,0.6667,5.655264e+00
3,0.6768,4.080055e+00
3,0.6869,3.925734e+00
3,0.6970,6.320746e+00
3,0.7071,4.673637e+00
3,0.7172,4.635061e+00
3,0.7273,6.041377e+00
3,0.7374,6.075010e+00
3,0.7475,6.151504e+00
3,0.7576,4.520852e+00
3,0.7677,3.956988e+00
3,0.7778,4.572510e+00
3,0.7879,3.992342e+00
3,0.7980,6.043067e+00
3,0.8081,5.430822e+00
3,0.8182,6.035514e+00
3,0.8283,6.319751e+00
3,0.8384,4.249250e+00
3,0.8485,6.320060e+00
3,0.8586,5.282186e+00
3,0.8687,6.206478e+00
3,0.8788,3.992867e+00
3,0.8889,5.466060e+00
3,0.8990,5.257803e+00
3,0.9091,5.062117e+00
3,0.9192,4.141823e+00
3,0.9293,4.873742e+00
3,0.9394,5.039698e+00
3,0.9495,3.982498e+00
3,0.9596,4.336259e+00
3,0.9697,4.940801e+00
3,0.9798,6.320060e+00
3,0.9899,4.467270e+00
3,1.0000,4.314012e+00
4,0.0000,5.923388e+00
4,0.0101,4.224725e+00
4,0.0202,6.108338e+00
4,0.0303,4.609356e+00
4,0.0404,5.716327e+00
4,0.0505,5.750132e+00
4,0.0606,5.962218e+00
4,0.0707,5.504730e+00
4,0.0808,5.975839e+00
4,0.0909,3.914876e+00
4,0.1010,5.106395e+00
4,0.1111,4.121166e+00
4,0.1212,4.044306e+00
4,0.1313,5.992894e+00
4,0.1414,6.320286e+00
4,0.1515,4.578331e+00
4,0.1616,5.842517e+00
4,0.1717,3.951060e+00
4,0.1818,5.698888e+00
4,0.1919,4.891213e+00
4,0.2020,4.451119e+00
4,0.2121,4.786063e+00
4,0.2222,3.188110e+00
4,0.2323,6.073112e+00
4,0.2424,5.836503e+00
4,0.2525,4.359192e+00
4,0.2626,5.232281e+00
4,0.2727,4.050435e+00
4,0.2828,4.867280e+00
4,0.2929,3.627622e+00
4,0.3030,5.269382e+00
4,0.3131,4.847673e+00
4,0.3232,3.991842e+00
4,0.3333,5.425313e+00
4,0.3434,4.353330e+00
4,0.3535,4.019489e+00
4,0.3636,5.015727e+00
4,0.3737,4.108851e+00
4,0.3838,6.143599e+00
4,0.3939,4.462977e+00
4,0.4040,4.934034e+00
4,0.4141,4.025374e+00
4,0.4242,5.299042e+00
4,0.4343,3.620420e+00
4,0.4444,5.824640e+00
4,0.4545,5.989341e+00
4,0.4646,4.289078e+00
4,0.4747,5.356888e+00
4,0.4848,4.084040e+00
4,0.4949,3.903558e+00
4,0.5051,4.266308e+00
4,0.5152,5.753362e+00
4,0.5253,4.479697e+00
4,0.5354,5.614625e+00
4,0.5455,4.078401e+00
4,0.5556,5.091372e+00
4,0.5657,4.975642e+00
4,0.5758,5.001264e+00
4,0.5859,4.110171e+00
4,0.5960,4.205345e+00
4,0.6061,4.042059e+00
4,0.6162,4.493600e+00
4,0.6263,5.990890e+00
4,0.6364,6.318391e+00
4,0.6465,4.368989e+00
4,0.6566,4.234425e+00
4,0.6667,4.422833e+00
4,0.6768,4.991584e+00
4,0.6869,5.505919e+00
4,0.6970,4.112506e+00
4,0.7071,5.502677e+00
4,0.7172,5.229814e+00
4,0.7273,6.136704e+00
4,0.7374,4.205538e+00
4,0.7475,6.320060e+00
4,0.7576,5.025507e+00
4,0.7677,6.320056e+00
4,0.7778,4.178486e+00
4,0.7879,3.984255e+00
4,0.7980,4.121260e+00
4,0.8081,4.251861e+00
4,0.8182,3.747510e+00
4,0.8283,4.256367e+00
4,0.8384,4.383586e+00
4,0.8485,4.276923e+00
4,0.8586,6.319763e+00
4,0.8687,4.336196e+00
4,0.8788,6.200061e+00
4,0.8889,5.153017e+00
4,0.8990,4.432530e+00
4,0.9091,4.256432e+00
4,0.9192,3.921360e+00
4,0.9293,4.074809e+00
4,0.9394,4.688786e+00
4,0.9495,6.107523e+00
4,0.9596,4.318469e+00
4,0.9697,4.015772e+00
4,0.9798,4.559449e+00
4,0.9899,4.297192e+00
4,1.0000,4.307540e+00
5,0.0000,4.018053e+00
5,0.0101,5.097147e+00
5,0.0202,3.966293e+00
5,0.0303,5.751352e+00
5,0.0404,3.983553e+00
5,0.0505,5.594296e+00
5,0.0606,4.488151e+00
5,0.0707,3.989249e+00
5,0.0808,6.320108e+00
5,0.0909,3.954615e+00
5,0.1010,5.187116e+00
5,0.1111,5.324395e+00
5,0.1212,4.840919e+00
5,0.1313,4.373855e+00
5,0.1414,4.126320e+00
5,0.1515,4.139966e+00
5,0.1616,4.127691e+00
5,0.1717,4.653781e+00
5,0.1818,3.743125e+00
5,0.1919,4.023877e+00
5,0.2020,4.011913e+00
5,0.2121,5.083798e+00
5,0.2222,6.319370e+00
5,0.2323,4.940318e+00
5,0.2424,4.028499e+00
5,0.2525,3.856967e+00
5,0.2626,5.154175e+00
5,0.2727,4.172212e+00
5,0.2828,5.062133e+00
5,0.2929,4.044504e+00
5,0.3030,3.701027e+00
5,0.3131,5.898465e+00
5,0.3232,6.126200e+00
5,0.3333,4.867554e+00
5,0.3434,5.421596e+00
5,0.3535,4.203273e+00
5,0.3636,4.472604e+00
5,0.3737,4.259903e+00
5,0.3838,5.663693e+00
5,0.3939,4.991031e+00
5,0.4040,5.801246e+00
5,0.4141,4.334988e+00
5,0.4242,4.850180e+00
5,0.4343,4.107897e+00
5,0.4444,4.063349e+00
5,0.4545,4.829198e+00
5,0.4646,3.950663e+00
5,0.4747,3.978169e+00
5,0.4848,4.247525e+00
5,0.4949,4.887544e+00
5,0.5051,5.083136e+00
5,0.5152,5.654627e+00
5,0.5253,3.882583e+00
5,0.5354,4.697502e+00
5,0.5455,4.022898e+00
5,0.5556,4.105007e+00
5,0.5657,3.893792e+00
5,0.5758,5.436871e+00
5,0.5859,4.028971e+00
5,0.5960,4.268389e+00
5,0.6061,4.467133e+00
5,0.6162,3.857187e+00
5,0.6263,4.119899e+00
5,0.6364,4.668745e+00
5,0.6465,3.993762e+00
5,0.6566,4.051782e+00
5,0.6667,4.993454e+00
5,0.6768,3.182270e+00
5,0.6869,5.043660e+00
5,0.6970,4.573197e+00
5,0.7071,4.350564e+00
5,0.7172,4.397439e+00
5,0.7273,4.603741e+00
5,0.7374,4.244782e+00
5,0.7475,3.954065e+00
5,0.7576,4.012803e+00
5,0.7677,6.154090e+00
5,0.7778,3.382697e+00
5,0.7879,5.253222e+00
5,0.7980,4.156257e+00
5,0.8081,6.029915e+00
5,0.8182,3.928887e+00
5,0.8283,4.249294e+00
5,0.8384,3.879912e+00
5,0.8485,3.847891e+00
5,0.8586,4.415733e+00
5,0.8687,4.335691e+00
5,0.8788,4.405837e+00
5,0.8889,4.031318e+00
5,0.8990,4.212816e+00
5,0.9091,3.938206e+00
5,0.9192,3.818801e+00
5,0.9293,4.129610e+00
5,0.9394,3.823494e+00
5,0.9495,3.705571e+00
5,0.9596,3.883571e+00
5,0.9697,4.299650e+00
5,0.9798,4.069554e+00
5,0.9899,4.803258e+00
5,1.0000,inf
6,0.0000,4.589246e+00
6,0.0101,4.090103e+00
6,0.0202,4.138984e+00
6,0.0303,4.056535e+00
6,0.0404,4.798921e+00
6,0.0505,4.286216e+00
6,0.0606,4.150679e+00
6,0.0707,3.820138e+00
6,0.0808,4.052279e+00
6,0.0909,5.082629e+00
6,0.1010,5.814673e+00
6,0.1111,5.244823e+00
6,0.1212,3.992245e+00
6,0.1313,3.978499e+00
6,0.1414,4.109575e+00
6,0.1515,5.280463e+00
6,0.1616,4.090558e+00
6,0.1717,4.067710e+00
6,0.1818,4.904517e+00
6,0.1919,4.050487e+00
6,0.2020,5.806492e+00
6,0.2121,3.658556e+00
6,0.2222,6.224157e+00
6,0.2323,3.812806e+00
6,0.2424,4.568026e+00
6,0.2525,4.120754e+00
6,0.2626,3.814005e+00
6,0.2727,5.156442e+00
6,0.2828,3.841116e+00
6,0.2929,5.218535e+00
6,0.3030,5.367829e+00
6,0.3131,3.976113e+00
6,0.3232,3.775202e+00
6,0.3333,4.215335e+00
6,0.3434,4.458459e+00
6,0.3535,4.250894e+00
6,0.3636,4.530795e+00
6,0.3737,6.226208e+00
6,0.3838,4.049923e+00
6,0.3939,4.382105e+00
6,0.4040,4.262718e+00
6,0.4141,6.319988e+00
6,0.4242,4.122570e+00
6,0.4343,4.560689e+00
6,0.4444,4.068031e+00
6,0.4545,4.217537e+00
6,0.4646,4.957908e+00
6,0.4747,4.861658e+00
6,0.4848,4.951821e+00
6,0.4949,4.272929e+00
6,0.5051,3.947817e+00
6,0.5152,3.245371e+00
6,0.5253,4.221123e+00
6,0.5354,4.686370e+00
6,0.5455,3.827705e+00
6,0.5556,4.847741e+00
6,0.5657,4.769685e+00
6,0.5758,4.775635e+00
6,0.5859,4.134172e+00
6,0.5960,3.935714e+00
6,0.6061,4.541923e+00
6,0.6162,3.806210e+00
6,0.6263,4.858803e+00
6,0.6364,4.018612e+00
6,0.6465,4.135834e+00
6,0.6566,4.123820e+00
6,0.6667,5.371281e+00
6,0.6768,5.463487e+00
6,0.6869,4.232180e+00
6,0.6970,4.108313e+00
6,0.7071,3.645129e+00
6,0.7172,4.139842e+00
6,0.7273,5.776695e+00
6,0.7374,4.057946e+00
6,0.7475,3.967338e+00
6,0.7576,4.835871e+00
6,0.7677,3.953429e+00
6,0.7778,4.330132e+00
6,0.7879,4.280346e+00
6,0.7980,5.212002e+00
6,0.8081,3.826509e+00
6,0.8182,2.773090e+00
6,0.8283,4.114286e+00
6,0.8384,4.167856e+00
6,0.8485,4.324564e+00
6,0.8586,3.339788e+00
6,0.8687,4.134535e+00
6,0.8788,3.798337e+00
6,0.8889,4.082794e+00
6,0.8990,4.136622e+00
6,0.9091,5.508707e+00
6,0.9192,5.024546e+00
6,0.9293,4.135848e+00
6,0.9394,4.835540e+00
6,0.9495,4.210754e+00
6,0.9596,5.557433e+00
6,0.9697,4.024414e+00
6,0.9798,3.991851e+00
6,0.9899,5.121245e+00
6,1.0000,3.970441e+00
7,0.0000,3.922011e+00
7,0.0101,4.208565e+00
7,0.0202,3.363149e+00
7,0.0303,4.922031e+00
7,0.0404,4.198660e+00
7,0.0505,4.017073e+00
7,0.0606,4.238000e+00
7,0.0707,4.672510e+00
7,0.0808,5.100501e+00
7,0.0909,4.114034e+00
7,0.1010,3.821110e+00
7,0.1111,6.315347e+00
7,0.1212,4.040936e+00
7,0.1313,4.842537e+00
7,0.1414,4.128285e+00
7,0.1515,4.113640e+00
7,0.1616,4.502174e+00
7,0.1717,4.171188e+00
7,0.1818,4.986158e+00
7,0.1919,3.916049e+00
7,0.2020,5.320732e+00
7,0.2121,4.484405e+00
7,0.2222,3.993430e+00
7,0.2323,4.047332e+00
7,0.2424,4.142268e+00
7,0.2525,4.879593e+00
7,0.2626,5.969034e+00
7,0.2727,4.601918e+00
7,0.2828,4.461298e+00
7,0.2929,4.026109e+00
7,0.3030,6.139864e+00
7,0.3131,3.750087e+00
7,0.3232,3.921299e+00
7,0.3333,3.951735e+00
7,0.3434,3.493895e+00
7,0.3535,4.715997e+00
7,0.3636,4.645092e+00
7,0.3737,3.330219e+00
7,0.3838,4.450933e+00
7,0.3939,4.184449e+00
7,0.4040,4.132964e+00
7,0.4141,4.071291e+00
7,0.4242,4.014708e+00
7,0.4343,5.092509e+00
7,0.4444,4.130628e+00
7,0.4545,5.787226e+00
7,0.4646,4.105701e+00
7,0.4747,3.622618e+00
7,0.4848,3.914899e+00
7,0.4949,4.119146e+00
7,0.5051,4.473048e+00
7,0.5152,4.224684e+00
7,0.5253,4.093917e+00
7,0.5354,4.068159e+00
7,0.5455,5.416561e+00
7,0.5556,5.017590e+00
7,0.5657,3.788041e+00
7,0.5758,5.540345e+00
7,0.5859,4.009442e+00
7,0.5960,4.143720e+00
7,0.6061,4.623564e+00
7,0.6162,3.995483e+00
7,0.6263,5.476315e+00
7,0.6364,3.935933e+00
7,0.6465,3.962855e+00
7,0.6566,4.734822e+00
7,0.6667,3.921154e+00
7,0.6768,5.212841e+00
7,0.6869,4.010776e+00
7,0.6970,4.319010e+00
7,0.7071,4.186017e+00
7,0.7172,3.891734e+00
7,0.7273,4.656367e+00
7,0.7374,4.434181e+00
7,0.7475,4.819581e+00
7,0.7576,6.309234e+00
7,0.7677,5.216803e+00
7,0.7778,5.734207e+00
7,0.7879,4.346698e+00
7,0.7980,5.245961e+00
7,0.8081,3.596654e+00
7,0.8182,4.365251e+00
7,0.8283,3.997717e+00
7,0.8384,4.593767e+00
7,0.8485,4.030703e+00
7,0.8586,4.777731e+00
7,0.8687,4.111163e+00
7,0.8788,4.974199e+00
7,0.8889,3.948656e+00
7,0.8990,4.339311e+00
7,0.9091,4.075224e+00
7,0.9192,4.649769e+00
7,0.9293,4.094993e+00
7,0.9394,4.012872e+00
7,0.9495,3.210639e+00
7,0.9596,4.078647e+00
7,0.9697,4.600432e+00
7,0.9798,4.957226e+00
7,0.9899,3.860869e+00
7,1.0000,4.508644e+00
8,0.0000,4.202424e+00
8,0.0101,4.038538e+00
8,0.0202,3.942543e+00
8,0.0303,4.394720e+00
8,0.0404,4.166623e+00
8,0.0505,4.432409e+00
8,0.0606,4.212776e+00
8,0.0707,4.097989e+00
8,0.0808,3.734142e+00
8,0.0909,3.910906e+00
8,0.1010,4.074585e+00
8,0.1111,5.098768e+00
8,0.1212,4.178369e+00
8,0.1313,3.971423e+00
8,0.1414,4.119706e+00
8,0.1515,4.986232e+00
8,0.1616,4.002928e+00
8,0.1717,4.626102e+00
8,0.1818,4.292627e+00
8,0.1919,4.172415e+00
8,0.2020,3.782430e+00
8,0.2121,3.933850e+00
8,0.2222,5.290947e+00
8,0.2323,4.172395e+00
8,0.2424,3.905728e+00
8,0.2525,4.088227e+00
8,0.2626,4.842738e+00
8,0.2727,3.218419e+00
8,0.2828,4.021081e+00
8,0.2929,4.269575e+00
8,0.3030,4.154960e+00
8,0.3131,4.010531e+00
8,0.3232,3.996179e+00
8,0.3333,3.723404e+00
8,0.3434,4.210554e+00
8,0.3535,4.050537e+00
8,0.3636,3.116059e+00
8,0.3737,4.083392e+00
8,0.3838,4.777674e+00
8,0.3939,3.958123e+00
8,0.4040,4.840614e+00
8,0.4141,3.799892e+00
8,0.4242,5.178629e+00
8,0.4343,5.935124e+00
8,0.4444,5.742915e+00
8,0.4545,5.450936e+00
8,0.4646,3.993094e+00
8,0.4747,4.237982e+00
8,0.4848,4.008765e+00
8,0.4949,4.448727e+00
8,0.5051,4.539284e+00
8,0.5152,4.582841e+00
8,0.5253,4.054751e+00
8,0.5354,4.822220e+00
8,0.5455,4.680628e+00
8,0.5556,3.896525e+00
8,0.5657,4.184917e+00
8,0.5758,3.821543e+00
8,0.5859,4.470035e+00
8,0.5960,3.969263e+00
8,0.6061,4.146137e+00
8,0.6162,4.020006e+00
8,0.6263,4.308408e+00
8,0.6364,3.822820e+00
8,0.6465,3.994013e+00
8,0.6566,4.372186e+00
8,0.6667,3.905362e+00
8,0.6768,3.817352e+00
8,0.6869,4.233922e+00
8,0.6970,4.347978e+00
8,0.7071,4.603626e+00
8,0.7172,4.310058e+00
8,0.7273,4.760855e+00
8,0.7374,4.536390e+00
8,0.7475,3.737361e+00
8,0.7576,5.260620e+00
8,0.7677,5.381345e+00
8,0.7778,3.898485e+00
8,0.7879,3.903542e+00
8,0.7980,6.013086e+00
8,0.8081,3.687336e+00
8,0.8182,5.386242e+00
8,0.8283,4.069556e+00
8,0.8384,4.864639e+00
8,0.8485,3.848622e+00
8,0.8586,3.953005e+00
8,0.8687,4.031818e+00
8,0.8788,3.969816e+00
8,0.8889,4.266566e+00
8,0.8990,5.345181e+00
8,0.9091,4.098760e+00
8,0.9192,4.233256e+00
8,0.9293,4.053367e+00
8,0.9394,5.028973e+00
8,0.9495,4.110172e+00
8,0.9596,3.959911e+00
8,0.9697,4.184429e+00
8,0.9798,3.988235e+00
8,0.9899,4.389679e+00
8,1.0000,4.102271e+00
9,0.0000,4.051202e+00
9,0.0101,5.933632e+00
9,0.0202,4.007309e+00
9,0.0303,4.327639e+00
9,0.0404,3.855451e+00
9,0.0505,3.886297e+00
9,0.0606,4.135875e+00
9,0.0707,4.803721e+00
9,0.0808,3.818641e+00
9,0.0909,4.758603e+00
9,0.1010,4.008092e+00
9,0.1111,5.053296e+00
9,0.1212,4.095960e+00
9,0.1313,4.137298e+00
9,0.1414,4.052789e+00
9,0.1515,3.927099e+00
9,0.1616,3.858891e+00
9,0.1717,4.259959e+00
9,0.1818,4.226741e+00
9,0.1919,5.486125e+00
9,0.2020,4.152312e+00
9,0.2121,5.176603e+00
9,0.2222,5.303301e+00
9,0.2323,3.703762e+00
9,0.2424,4.356483e+00
9,0.2525,3.989588e+00
9,0.2626,4.259416e+00
9,0.2727,3.628760e+00
9,0.2828,3.950887e+00
9,0.2929,4.067626e+00
9,0.3030,3.783662e+00
9,0.3131,4.458668e+00
9,0.3232,3.174129e+00
9,0.3333,4.272319e+00
9,0.3434,4.067096e+00
9,0.3535,3.957344e+00
9,0.3636,3.319872e+00
9,0.3737,4.381891e+00
9,0.3838,3.897979e+00
9,0.3939,3.987945e+00
9,0.4040,3.842280e+00
9,0.4141,4.537483e+00
9,0.4242,4.432724e+00
9,0.4343,3.473179e+00
9,0.4444,3.942443e+00
9,0.4545,4.136434e+00
9,0.4646,4.002288e+00
9,0.4747,3.921143e+00
9,0.4848,3.125797e+00
9,0.4949,4.357232e+00
9,0.5051,5.815551e+00
9,0.5152,4.092995e+00
9,0.5253,4.413726e+00
9,0.5354,3.858223e+00
9,0.5455,4.050682e+00
9,0.5556,3.758992e+00
9,0.5657,4.025003e+00
9,0.5758,4.093104e+00
9,0.5859,5.023564e+00
9,0.5960,4.452009e+00
9,0.6061,3.956772e+00
9,0.6162,3.974779e+00
9,0.6263,4.208896e+00
9,0.6364,3.954755e+00
9,0.6465,4.276184e+00
9,0.6566,4.056227e+00
9,0.6667,4.784812e+00
9,0.6768,4.075229e+00
9,0.6869,3.856142e+00
9,0.6970,4.553477e+00
9,0.7071,3.729620e+00
9,0.7172,4.467260e+00
9,0.7273,4.500454e+00
9,0.7374,3.981131e+00
9,0.7475,4.062351e+00
9,0.7576,3.984724e+00
9,0.7677,3.642258e+00
9,0.7778,4.044886e+00
9,0.7879,3.881885e+00
9,0.7980,3.748730e+00
9,0.8081,4.015616e+00
9,0.8182,3.980883e+00
9,0.8283,3.926529e+00
9,0.8384,3.782503e+00
9,0.8485,3.976453e+00
9,0.8586,3.999219e+00
9,0.8687,4.009545e+00
9,0.8788,5.333070e+00
9,0.8889,4.055992e+00
9,0.8990,4.166398e+00
9,0.9091,3.987711e+00
9,0.9192,4.070962e+00
9,0.9293,3.851941e+00
9,0.9394,4.132293e+00
9,0.9495,6.319062e+00
9,0.9596,3.973372e+00
9,0.9697,4.136561e+00
9,0.9798,4.067622e+00
9,0.9899,4.319113e+00
9,1.0000,4.044861e+00
10,0.0000,4.373606e+00
10,0.0101,3.769319e+00
10,0.0202,3.883170e+00
10,0.0303,3.928628e+00
10,0.0404,3.782942e+00
10,0.0505,3.934516e+00
10,0.0606,3.911704e+00
10,0.0707,4.053564e+00
10,0.0808,4.256253e+00
10,0.0909,4.381140e+00
10,0.1010,3.936858e+00
10,0.1111,4.113720e+00
10,0.1212,4.108374e+00
10,0.1313,4.361616e+00
10,0.1414,3.656818e+00
10,0.1515,4.022937e+00
10,0.1616,3.985533e+00
10,0.1717,3.886849e+00
10,0.1818,4.540928e+00
10,0.1919,3.676612e+00
10,0.2020,4.260244e+00
10,0.2121,3.900563e+00
10,0.2222,3.283886e+00
10,0.2323,3.961712e+00
10,0.2424,4.378173e+00
10,0.2525,3.979195e+00
10,0.2626,4.874875e+00
10,0.2727,4.109021e+00
10,0.2828,4.866995e+00
10,0.2929,4.196172e+00
10,0.3030,4.083489e+00
